Date,Symbol,Open,High,Low,Close,Volume
2014-03-27,ZEEL,278.1,281.75,270.35,271.1,5207941
2014-03-28,ASIANPAINT,542.0,543.0,533.9,539.85,559627
2014-03-28,AXISBANK,1434.8,1469.9,1430.05,1461.95,2091296
2014-03-28,BAJAJ-AUTO,2080.0,2096.8,2049.6,2058.0,347600
2014-03-28,BAJAJFINSV,743.95,768.95,742.5,766.3,74465
2014-03-28,BAJFINANCE,1681.85,1824.8,1681.85,1797.7,87170
2014-03-28,BHARTIARTL,311.0,319.9,309.6,317.4,5102919
2014-03-28,BPCL,455.9,462.0,452.4,458.25,1367008
2014-03-28,BRITANNIA,832.0,832.0,821.4,829.0,243354
2014-03-28,CIPLA,386.35,391.55,383.55,386.95,1196519
2014-03-28,COALINDIA,281.2,287.9,275.65,286.35,2001799
2014-03-28,DRREDDY,2640.0,2640.0,2603.0,2625.8,680548
2014-03-28,EICHERMOT,5925.2,5960.0,5805.0,5832.05,61209
2014-03-28,GAIL,380.25,388.0,378.15,381.2,1110206
2014-03-28,GRASIM,2783.25,2900.0,2783.25,2859.75,131584
2014-03-28,HCLTECH,1401.0,1422.0,1395.3,1405.8,1082735
2014-03-28,HDFC,880.0,880.0,856.05,875.8,2485454
2014-03-28,HDFCBANK,749.95,754.1,735.05,744.95,3040225
2014-03-28,HEROMOTOCO,2259.0,2259.9,2214.0,2253.25,309081
2014-03-28,HINDALCO,125.4,131.7,125.0,130.9,9719662
2014-03-28,HINDUNILVR,600.1,604.0,590.3,599.8,949077
2014-03-28,ICICIBANK,1269.0,1271.0,1248.0,1259.2,2045893
2014-03-28,INDUSINDBK,495.0,509.5,493.0,501.45,2065347
2014-03-28,INFY,3240.1,3279.0,3227.3,3262.6,893353
2014-03-28,IOC,271.9,278.0,270.0,275.05,391189
2014-03-28,ITC,361.5,361.5,354.0,358.45,6248530
2014-03-28,JSWSTEEL,1005.0,1010.95,981.0,984.85,557295
2014-03-28,KOTAKBANK,776.7,788.0,767.0,778.0,1097615
2014-03-28,LT,1290.0,1292.4,1260.35,1288.15,1968029
2014-03-28,M&M,969.0,973.0,955.5,968.25,1562397
2014-03-28,MARUTI,1935.9,1956.55,1920.1,1931.4,326409
2014-03-28,NESTLEIND,4900.0,4995.0,4845.0,4964.65,47608
2014-03-28,NTPC,117.85,122.0,117.4,120.95,5513760
2014-03-28,ONGC,332.0,333.9,327.45,329.4,2516551
2014-03-28,POWERGRID,105.35,108.25,104.8,107.45,3919167
2014-03-28,RELIANCE,900.0,919.95,900.0,916.15,4267110
2014-03-28,SBIN,1856.5,1915.95,1856.5,1901.95,3329874
2014-03-28,SHREECEM,5406.3,5699.7,5406.3,5634.75,6626
2014-03-28,SSLT,181.2,184.35,180.2,182.95,5226799
2014-03-28,SUNPHARMA,566.0,570.85,559.15,563.2,2223819
2014-03-28,TATAMOTORS,400.8,403.35,395.4,397.3,3365107
2014-03-28,TATASTEEL,378.8,383.75,376.0,381.5,3758230
2014-03-28,TCS,2097.0,2122.85,2080.05,2102.1,1485581
2014-03-28,TECHM,1848.8,1850.0,1822.0,1836.75,1103476
2014-03-28,TITAN,254.8,256.1,250.4,253.15,674424
2014-03-28,ULTRACEMCO,2064.0,2161.8,2064.0,2147.1,373217
2014-03-28,UPL,186.0,186.5,182.1,183.15,1676844
2014-03-28,WIPRO,554.05,559.45,550.45,552.05,1133226
2014-03-28,ZEEL,273.0,274.3,267.0,271.3,2184327
2014-03-31,ASIANPAINT,540.0,550.0,535.0,547.95,545531
2014-03-31,AXISBANK,1471.0,1475.0,1450.1,1460.5,2108678
2014-03-31,BAJAJ-AUTO,2068.7,2100.0,2061.4,2083.6,273254
2014-03-31,BAJAJFINSV,771.0,795.0,765.1,788.05,56181
2014-03-31,BAJFINANCE,1800.0,1815.0,1765.0,1791.0,26865
2014-03-31,BHARTIARTL,319.5,327.2,315.85,317.75,5887374
2014-03-31,BPCL,460.95,469.35,452.5,460.05,1313342
2014-03-31,BRITANNIA,829.0,846.0,828.95,843.4,73616
2014-03-31,CIPLA,388.2,389.75,381.8,382.8,950977
2014-03-31,COALINDIA,284.25,292.0,284.25,288.75,2176837
2014-03-31,DRREDDY,2630.25,2633.6,2546.4,2563.9,526861
2014-03-31,EICHERMOT,5850.0,5995.0,5839.95,5961.5,9353
2014-03-31,GAIL,381.2,385.95,372.2,376.05,1706026
2014-03-31,GRASIM,2862.75,2922.0,2862.75,2888.05,65024
2014-03-31,HCLTECH,1405.0,1405.0,1381.0,1390.7,981507
2014-03-31,HDFC,880.9,887.0,873.2,883.9,2082316
2014-03-31,HDFCBANK,747.95,753.0,743.1,748.8,2065607
2014-03-31,HEROMOTOCO,2263.9,2300.0,2240.5,2274.8,225297
2014-03-31,HINDALCO,132.0,142.95,131.05,141.75,27873616
2014-03-31,HINDUNILVR,600.0,608.85,595.0,605.55,1090563
2014-03-31,ICICIBANK,1273.0,1273.0,1240.5,1245.05,2468845
2014-03-31,INDUSINDBK,505.0,508.45,496.15,501.85,1905650
2014-03-31,INFY,3285.3,3304.95,3230.05,3282.8,1147116
2014-03-31,IOC,276.0,285.0,275.05,281.65,511510
2014-03-31,ITC,359.15,361.0,349.65,352.85,7999584
2014-03-31,JSWSTEEL,988.8,1047.45,986.0,1036.05,1404479
2014-03-31,KOTAKBANK,780.3,784.7,768.3,781.05,762073
2014-03-31,LT,1290.0,1302.25,1264.85,1271.9,2630722
2014-03-31,M&M,972.3,985.0,966.0,980.7,1665520
2014-03-31,MARUTI,1937.95,1980.0,1925.0,1971.75,437613
2014-03-31,NESTLEIND,4925.0,5070.0,4925.0,5028.75,52068
2014-03-31,NTPC,122.0,123.85,118.7,119.9,8883938
2014-03-31,ONGC,328.55,335.4,316.2,318.7,4374019
2014-03-31,POWERGRID,107.2,108.3,104.55,105.0,3713666
2014-03-31,RELIANCE,916.25,939.8,913.2,930.75,4286368
2014-03-31,SBIN,1915.0,1938.8,1885.2,1917.7,2592447
2014-03-31,SHREECEM,5650.05,5754.0,5540.05,5670.95,8353
2014-03-31,SSLT,183.15,189.35,181.7,188.55,9382685
2014-03-31,SUNPHARMA,568.0,577.0,566.0,574.75,2390417
2014-03-31,TATAMOTORS,401.0,404.15,396.65,398.65,4118759
2014-03-31,TATASTEEL,384.65,396.35,383.0,393.95,7039653
2014-03-31,TCS,2104.0,2144.95,2082.0,2133.15,1341634
2014-03-31,TECHM,1817.25,1827.6,1786.95,1795.35,842603
2014-03-31,TITAN,255.0,268.35,254.1,262.7,2092440
2014-03-31,ULTRACEMCO,2160.0,2195.0,2159.8,2186.95,279470
2014-03-31,UPL,184.5,186.0,181.5,184.45,1222917
2014-03-31,WIPRO,552.0,554.1,538.5,543.2,2666235
2014-03-31,ZEEL,273.75,276.5,270.35,271.35,3154640
2014-04-01,ASIANPAINT,547.75,547.75,532.0,536.65,590285
2014-04-01,AXISBANK,1470.0,1478.9,1453.55,1468.5,2221240
2014-04-01,BAJAJ-AUTO,2083.6,2084.0,2045.05,2065.2,129157
2014-04-01,BAJAJFINSV,794.45,799.9,776.55,781.5,50128
2014-04-01,BAJFINANCE,1790.0,1798.8,1730.3,1777.45,47653
2014-04-01,BHARTIARTL,318.0,321.4,312.0,315.35,2850369
2014-04-01,BPCL,459.1,463.8,445.05,446.9,1997231
2014-04-01,BRITANNIA,840.4,852.5,835.0,841.2,72426
2014-04-01,CIPLA,383.7,385.75,379.15,381.5,1470749
2014-04-01,COALINDIA,289.5,292.0,282.0,290.5,3559789
2014-04-01,DRREDDY,2581.0,2610.0,2570.05,2601.0,573599
2014-04-01,EICHERMOT,5965.0,6097.0,5872.05,6049.45,20136
2014-04-01,GAIL,376.1,377.45,371.0,374.95,716254
2014-04-01,GRASIM,2900.0,2901.35,2842.1,2849.45,70138
2014-04-01,HCLTECH,1410.0,1429.5,1400.0,1418.45,1490724
2014-04-01,HDFC,885.0,894.8,870.4,888.8,2802631
2014-04-01,HDFCBANK,751.5,753.55,732.55,738.1,2012958
2014-04-01,HEROMOTOCO,2274.8,2284.75,2241.65,2250.0,153888
2014-04-01,HINDALCO,142.0,142.5,136.1,138.2,12584698
2014-04-01,HINDUNILVR,605.0,607.95,595.35,601.75,716986
2014-04-01,ICICIBANK,1252.3,1258.25,1218.6,1223.95,4257659
2014-04-01,INDUSINDBK,502.95,504.0,491.55,499.25,1149446
2014-04-01,INFY,3283.05,3325.0,3275.0,3313.95,1078544
2014-04-01,IOC,280.7,283.9,272.65,273.95,464186
2014-04-01,ITC,353.5,353.6,345.85,351.95,6583391
2014-04-01,JSWSTEEL,1044.7,1044.7,1003.55,1022.9,698326
2014-04-01,KOTAKBANK,781.5,782.1,752.0,763.7,804588
2014-04-01,LT,1273.1,1290.0,1254.0,1279.05,1904313
2014-04-01,M&M,985.0,1003.35,980.7,1000.15,1075558
2014-04-01,MARUTI,1976.0,1980.0,1922.1,1930.85,288560
2014-04-01,NESTLEIND,5069.0,5070.0,4832.5,4847.85,70637
2014-04-01,NTPC,120.8,122.45,119.55,121.95,5038935
2014-04-01,ONGC,321.0,326.8,320.55,323.8,2472375
2014-04-01,POWERGRID,105.5,109.45,105.1,108.0,7477287
2014-04-01,RELIANCE,936.0,945.0,929.3,942.6,3575180
2014-04-01,SBIN,1928.0,1933.55,1867.5,1893.65,2227216
2014-04-01,SHREECEM,5670.0,5757.0,5525.0,5694.45,17727
2014-04-01,SSLT,189.05,193.9,185.8,192.4,9618765
2014-04-01,SUNPHARMA,575.0,578.0,570.25,572.1,1186522
2014-04-01,TATAMOTORS,405.15,406.5,399.5,403.15,3946055
2014-04-01,TATASTEEL,396.0,403.35,386.5,401.15,8370865
2014-04-01,TCS,2145.0,2185.0,2144.9,2176.7,1377966
2014-04-01,TECHM,1806.0,1831.0,1796.1,1819.55,1298207
2014-04-01,TITAN,266.45,268.0,260.6,265.15,986673
2014-04-01,ULTRACEMCO,2186.0,2186.0,2132.35,2158.05,85570
2014-04-01,UPL,185.5,193.7,184.0,192.75,2198307
2014-04-01,WIPRO,547.0,563.0,546.95,561.05,1886694
2014-04-01,ZEEL,273.8,277.35,271.7,273.4,1310101
2014-04-02,ASIANPAINT,536.0,542.8,521.0,522.8,1296369
2014-04-02,AXISBANK,1458.0,1474.65,1437.4,1467.15,1383806
2014-04-02,BAJAJ-AUTO,2073.45,2080.0,2025.4,2053.6,217385
2014-04-02,BAJAJFINSV,800.0,809.7,771.6,788.4,57559
2014-04-02,BAJFINANCE,1800.0,1800.0,1741.05,1751.5,26698
2014-04-02,BHARTIARTL,320.0,328.5,319.05,325.85,6040679
2014-04-02,BPCL,445.75,461.0,445.75,448.95,1872405
2014-04-02,BRITANNIA,837.0,849.0,836.0,839.45,116531
2014-04-02,CIPLA,384.8,392.0,381.55,389.25,2670463
2014-04-02,COALINDIA,290.5,291.0,285.0,286.9,1461584
2014-04-02,DRREDDY,2609.0,2645.0,2609.0,2626.8,446774
2014-04-02,EICHERMOT,6070.0,6190.0,6020.3,6135.85,19011
2014-04-02,GAIL,375.1,380.4,373.65,377.6,1591124
2014-04-02,GRASIM,2850.0,2872.9,2806.15,2825.0,38460
2014-04-02,HCLTECH,1432.0,1436.8,1422.2,1425.7,1207771
2014-04-02,HDFC,889.8,905.35,888.4,899.0,3619290
2014-04-02,HDFCBANK,744.95,746.0,721.9,731.9,2599688
2014-04-02,HEROMOTOCO,2270.0,2284.2,2243.65,2249.95,196369
2014-04-02,HINDALCO,139.0,139.55,134.6,136.0,10111996
2014-04-02,HINDUNILVR,604.0,605.9,588.0,594.6,2765610
2014-04-02,ICICIBANK,1230.15,1252.3,1230.15,1243.05,3906625
2014-04-02,INDUSINDBK,502.0,509.9,493.65,508.2,1991703
2014-04-02,INFY,3348.8,3350.0,3310.5,3322.05,705550
2014-04-02,IOC,274.3,279.45,273.65,276.9,459902
2014-04-02,ITC,352.6,353.0,340.35,344.35,16744268
2014-04-02,JSWSTEEL,1030.1,1040.0,1012.4,1031.45,861795
2014-04-02,KOTAKBANK,768.0,773.3,758.95,769.55,1148295
2014-04-02,LT,1290.0,1310.0,1275.05,1300.45,2158614
2014-04-02,M&M,1006.5,1009.0,992.0,1002.0,1105540
2014-04-02,MARUTI,1935.0,1948.7,1922.85,1933.2,268932
2014-04-02,NESTLEIND,4899.95,4910.0,4845.55,4865.55,53920
2014-04-02,NTPC,122.2,124.3,121.7,122.9,10923603
2014-04-02,ONGC,324.95,330.9,322.3,330.0,2590094
2014-04-02,POWERGRID,108.15,109.1,107.25,108.4,4963284
2014-04-02,RELIANCE,945.0,962.0,938.1,958.2,6121499
2014-04-02,SBIN,1920.0,1940.0,1887.8,1934.9,1920273
2014-04-02,SHREECEM,5700.05,5751.0,5450.0,5747.2,3894
2014-04-02,SSLT,192.55,193.7,187.85,189.3,5428928
2014-04-02,SUNPHARMA,572.0,581.5,570.1,575.25,3765317
2014-04-02,TATAMOTORS,406.8,415.0,405.0,414.1,6294255
2014-04-02,TATASTEEL,402.45,405.0,399.05,403.45,5362914
2014-04-02,TCS,2190.0,2202.0,2161.05,2172.25,1881508
2014-04-02,TECHM,1831.0,1844.0,1818.75,1831.8,634716
2014-04-02,TITAN,266.45,267.0,263.0,265.35,357890
2014-04-02,ULTRACEMCO,2160.35,2177.35,2106.35,2128.6,184921
2014-04-02,UPL,194.6,195.35,189.65,192.75,3448904
2014-04-02,WIPRO,564.5,572.5,559.0,565.9,1796200
2014-04-02,ZEEL,275.85,281.5,274.1,279.0,2835976
2014-04-03,ASIANPAINT,523.55,542.0,523.55,538.6,960789
2014-04-03,AXISBANK,1468.9,1468.9,1428.1,1434.85,1114461
2014-04-03,BAJAJ-AUTO,2065.0,2069.0,2025.0,2053.35,402747
2014-04-03,BAJAJFINSV,768.0,786.8,749.95,780.7,76082
2014-04-03,BAJFINANCE,1718.05,1755.0,1661.6,1745.75,48068
2014-04-03,BHARTIARTL,328.7,328.7,319.45,320.7,4399722
2014-04-03,BPCL,450.95,451.0,437.3,439.6,2363707
2014-04-03,BRITANNIA,840.0,844.8,838.15,842.1,180977
2014-04-03,CIPLA,391.5,397.5,389.25,396.4,1714910
2014-04-03,COALINDIA,287.05,288.1,279.25,280.5,3742894
2014-04-03,DRREDDY,2660.0,2680.0,2642.0,2663.6,779632
2014-04-03,EICHERMOT,6175.0,6200.0,6020.3,6154.75,14682
2014-04-03,GAIL,377.0,378.85,365.55,367.8,1413969
2014-04-03,GRASIM,2847.9,2847.9,2806.3,2814.65,54399
2014-04-03,HCLTECH,1438.1,1440.0,1413.0,1424.3,1266432
2014-04-03,HDFC,899.1,908.1,892.15,904.15,2801434
2014-04-03,HDFCBANK,736.0,738.0,726.25,728.8,1389926
2014-04-03,HEROMOTOCO,2264.9,2264.9,2234.85,2250.6,236571
2014-04-03,HINDALCO,136.0,140.9,133.3,137.15,10256995
2014-04-03,HINDUNILVR,590.35,612.0,590.35,606.3,736770
2014-04-03,ICICIBANK,1244.95,1245.7,1225.05,1233.75,4990295
2014-04-03,INDUSINDBK,508.5,508.5,493.5,495.65,1599787
2014-04-03,INFY,3339.5,3348.0,3319.05,3338.15,587527
2014-04-03,IOC,277.0,278.75,270.0,273.45,798130
2014-04-03,ITC,344.6,347.65,340.75,345.9,6907418
2014-04-03,JSWSTEEL,1031.45,1060.0,1020.0,1057.15,1015633
2014-04-03,KOTAKBANK,771.3,771.8,755.55,759.8,754872
2014-04-03,LT,1295.1,1297.95,1254.6,1290.1,3016049
2014-04-03,M&M,1004.7,1011.0,989.55,1007.2,643179
2014-04-03,MARUTI,1940.0,1964.4,1927.0,1939.7,307539
2014-04-03,NESTLEIND,4895.0,4909.95,4839.85,4885.7,33789
2014-04-03,NTPC,124.1,124.15,121.75,123.0,10789152
2014-04-03,ONGC,331.9,332.0,322.3,326.25,2502419
2014-04-03,POWERGRID,108.1,109.6,106.9,108.7,3575117
2014-04-03,RELIANCE,956.8,962.95,940.4,952.65,6069088
2014-04-03,SBIN,1934.0,1938.0,1883.6,1896.2,2042547
2014-04-03,SHREECEM,5749.95,5915.05,5670.0,5796.1,15965
2014-04-03,SSLT,190.1,193.7,187.4,190.65,6996668
2014-04-03,SUNPHARMA,578.35,582.8,575.2,578.55,2438673
2014-04-03,TATAMOTORS,415.9,418.0,407.1,411.35,5301516
2014-04-03,TATASTEEL,403.4,412.0,393.75,397.65,7048419
2014-04-03,TCS,2172.85,2182.0,2147.6,2166.5,790597
2014-04-03,TECHM,1830.0,1831.2,1805.0,1811.35,495213
2014-04-03,TITAN,266.0,270.85,263.0,268.0,1540496
2014-04-03,ULTRACEMCO,2130.0,2174.7,2114.0,2147.5,160503
2014-04-03,UPL,193.95,202.5,193.5,200.8,4756820
2014-04-03,WIPRO,565.0,568.05,557.65,560.95,923771
2014-04-03,ZEEL,280.45,282.0,276.0,280.75,2029631
2014-04-04,ASIANPAINT,543.0,543.0,527.5,530.7,757681
2014-04-04,AXISBANK,1430.0,1450.5,1418.0,1428.15,1641960
2014-04-04,BAJAJ-AUTO,2054.9,2055.3,2017.2,2028.9,297397
2014-04-04,BAJAJFINSV,783.45,791.0,769.0,782.65,19869
2014-04-04,BAJFINANCE,1742.0,1772.95,1727.05,1758.4,14021
2014-04-04,BHARTIARTL,321.7,322.0,315.0,316.2,2253884
2014-04-04,BPCL,437.1,457.6,431.65,443.6,2954680
2014-04-04,BRITANNIA,838.0,863.8,838.0,860.95,136427
2014-04-04,CIPLA,398.0,406.1,396.25,404.1,1879042
2014-04-04,COALINDIA,281.0,284.6,275.05,281.7,11061864
2014-04-04,DRREDDY,2670.0,2676.35,2630.65,2650.05,406668
2014-04-04,EICHERMOT,6101.0,6115.0,6021.95,6049.75,15329
2014-04-04,GAIL,365.5,367.95,356.6,362.2,6976936
2014-04-04,GRASIM,2808.0,2835.9,2803.1,2814.75,37382
2014-04-04,HCLTECH,1440.3,1440.3,1395.0,1397.9,1054941
2014-04-04,HDFC,902.0,903.0,892.7,895.1,3581987
2014-04-04,HDFCBANK,725.55,733.0,720.05,725.45,1855602
2014-04-04,HEROMOTOCO,2260.0,2260.0,2226.0,2250.9,166460
2014-04-04,HINDALCO,137.9,139.4,136.1,137.65,5444146
2014-04-04,HINDUNILVR,611.0,613.5,602.5,605.3,877772
2014-04-04,ICICIBANK,1230.0,1244.9,1215.25,1230.45,2531095
2014-04-04,INDUSINDBK,494.6,503.5,494.05,500.85,3169896
2014-04-04,INFY,3351.0,3356.0,3306.1,3316.05,490698
2014-04-04,IOC,268.1,284.75,264.3,281.6,4201817
2014-04-04,ITC,346.9,348.8,342.3,344.75,6873702
2014-04-04,JSWSTEEL,1060.0,1069.0,1046.1,1064.25,633683
2014-04-04,KOTAKBANK,752.2,761.0,750.0,755.1,509684
2014-04-04,LT,1288.9,1288.9,1266.8,1277.1,2026902
2014-04-04,M&M,1006.0,1006.0,991.15,999.0,678999
2014-04-04,MARUTI,1940.0,1950.0,1917.15,1927.2,195927
2014-04-04,NESTLEIND,4875.0,4890.0,4825.0,4835.85,29026
2014-04-04,NTPC,123.05,123.05,119.6,120.3,4617631
2014-04-04,ONGC,325.45,330.0,317.5,325.65,12152709
2014-04-04,POWERGRID,108.75,108.75,106.35,106.6,4072780
2014-04-04,RELIANCE,952.0,953.25,941.55,944.25,2860462
2014-04-04,SBIN,1899.0,1912.3,1870.15,1902.8,2080050
2014-04-04,SHREECEM,5701.0,5792.75,5631.0,5661.0,7829
2014-04-04,SSLT,190.25,191.65,188.1,190.1,4771096
2014-04-04,SUNPHARMA,580.0,584.6,570.2,571.8,2519378
2014-04-04,TATAMOTORS,414.4,414.4,404.45,405.5,2900822
2014-04-04,TATASTEEL,399.9,404.7,395.4,402.0,4587278
2014-04-04,TCS,2172.0,2187.0,2130.0,2138.85,847328
2014-04-04,TECHM,1815.0,1829.0,1806.35,1813.1,502260
2014-04-04,TITAN,270.1,274.3,266.0,269.8,961371
2014-04-04,ULTRACEMCO,2160.0,2166.0,2116.55,2150.2,96943
2014-04-04,UPL,202.6,207.0,201.25,202.6,2528020
2014-04-04,WIPRO,565.0,568.95,551.45,553.4,1028562
2014-04-04,ZEEL,278.05,281.8,275.4,276.05,1269800
2014-04-07,ASIANPAINT,531.0,544.85,526.5,539.55,1064991
2014-04-07,AXISBANK,1427.9,1439.55,1410.1,1422.05,1078777
2014-04-07,BAJAJ-AUTO,2006.55,2057.9,2006.55,2022.6,218150
2014-04-07,BAJAJFINSV,783.0,793.0,758.6,770.5,11015
2014-04-07,BAJFINANCE,1763.9,1789.8,1760.0,1767.9,9184
2014-04-07,BHARTIARTL,316.2,319.7,314.0,317.45,3334921
2014-04-07,BPCL,445.5,454.8,436.1,438.1,1352889
2014-04-07,BRITANNIA,864.8,864.8,829.0,832.65,88684
2014-04-07,CIPLA,407.9,410.1,392.2,396.6,1371865
2014-04-07,COALINDIA,282.05,285.75,276.55,284.0,2242868
2014-04-07,DRREDDY,2644.0,2644.0,2590.0,2606.15,414695
2014-04-07,EICHERMOT,6040.0,6140.0,6020.3,6043.25,8323
2014-04-07,GAIL,363.9,368.5,361.0,364.7,1608143
2014-04-07,GRASIM,2814.8,2875.0,2814.8,2847.05,75665
2014-04-07,HCLTECH,1397.5,1411.7,1383.65,1406.45,984286
2014-04-07,HDFC,895.1,900.9,880.8,895.85,4525721
2014-04-07,HDFCBANK,725.0,732.0,723.1,725.35,2933289
2014-04-07,HEROMOTOCO,2250.0,2254.15,2214.0,2239.35,371497
2014-04-07,HINDALCO,137.5,138.95,134.2,137.35,4661247
2014-04-07,HINDUNILVR,605.3,609.05,596.05,604.8,1601644
2014-04-07,ICICIBANK,1232.3,1235.65,1202.4,1209.15,3971779
2014-04-07,INDUSINDBK,500.85,505.35,495.75,497.85,1136853
2014-04-07,INFY,3298.0,3314.45,3256.0,3293.4,887193
2014-04-07,IOC,283.0,286.0,272.1,274.25,850960
2014-04-07,ITC,344.75,346.8,340.65,345.45,7542128
2014-04-07,JSWSTEEL,1061.35,1074.0,1048.1,1058.5,587365
2014-04-07,KOTAKBANK,757.0,772.0,752.9,769.45,846392
2014-04-07,LT,1276.3,1294.75,1267.2,1284.35,1584373
2014-04-07,M&M,1000.0,1018.35,1000.0,1014.1,899498
2014-04-07,MARUTI,1925.0,1936.0,1872.0,1904.95,319401
2014-04-07,NESTLEIND,4875.0,4952.6,4825.0,4917.25,37955
2014-04-07,NTPC,121.0,121.6,118.6,119.4,5408656
2014-04-07,ONGC,326.45,329.9,324.05,325.6,3555408
2014-04-07,POWERGRID,106.7,108.25,105.8,106.9,3514412
2014-04-07,RELIANCE,944.0,954.95,934.35,944.15,2949923
2014-04-07,SBIN,1909.7,1925.7,1898.4,1922.4,2263030
2014-04-07,SHREECEM,5632.0,5730.0,5585.5,5615.35,3823
2014-04-07,SSLT,189.9,195.2,189.4,194.4,6763972
2014-04-07,SUNPHARMA,580.0,594.8,573.75,588.1,10031924
2014-04-07,TATAMOTORS,405.05,410.0,400.85,404.0,3792597
2014-04-07,TATASTEEL,402.55,407.5,398.2,406.65,3693056
2014-04-07,TCS,2130.1,2165.95,2120.7,2153.8,1297493
2014-04-07,TECHM,1806.0,1810.95,1787.0,1793.0,466922
2014-04-07,TITAN,269.0,269.0,260.1,262.75,856375
2014-04-07,ULTRACEMCO,2152.1,2238.8,2152.1,2225.55,186052
2014-04-07,UPL,203.0,206.0,198.5,202.3,1325553
2014-04-07,WIPRO,553.0,560.6,551.45,556.9,1139018
2014-04-07,ZEEL,276.0,278.35,273.6,274.55,4658623
2014-04-09,ASIANPAINT,542.35,549.5,538.85,547.7,620888
2014-04-09,AXISBANK,1428.5,1490.0,1421.15,1483.95,1672182
2014-04-09,BAJAJ-AUTO,2045.0,2054.0,1994.9,2031.3,300812
2014-04-09,BAJAJFINSV,770.0,794.0,770.0,785.35,26187
2014-04-09,BAJFINANCE,1765.0,1792.75,1747.05,1756.25,42708
2014-04-09,BHARTIARTL,318.15,321.0,317.1,320.1,3851685
2014-04-09,BPCL,441.9,445.0,435.0,440.05,1934777
2014-04-09,BRITANNIA,842.9,862.0,834.15,854.75,96145
2014-04-09,CIPLA,398.25,401.85,393.7,401.0,1026656
2014-04-09,COALINDIA,285.5,289.0,283.5,288.15,3023751
2014-04-09,DRREDDY,2609.9,2633.95,2586.7,2624.4,483471
2014-04-09,EICHERMOT,6050.0,6249.8,6020.3,6215.2,63536
2014-04-09,GAIL,367.9,376.15,364.7,373.45,1666303
2014-04-09,GRASIM,2870.0,2875.0,2832.65,2855.7,58113
2014-04-09,HCLTECH,1395.5,1405.0,1367.2,1380.25,1767317
2014-04-09,HDFC,902.25,929.7,896.0,922.7,4159510
2014-04-09,HDFCBANK,728.05,744.9,721.75,741.85,2630096
2014-04-09,HEROMOTOCO,2254.0,2254.0,2209.05,2244.3,394670
2014-04-09,HINDALCO,138.0,143.95,137.8,142.9,9943888
2014-04-09,HINDUNILVR,604.0,611.5,599.55,609.1,774135
2014-04-09,ICICIBANK,1223.5,1263.5,1212.0,1259.8,4572890
2014-04-09,INDUSINDBK,503.3,518.5,498.35,516.85,2384220
2014-04-09,INFY,3281.05,3309.8,3230.5,3254.55,1333085
2014-04-09,IOC,275.0,282.2,275.0,280.9,767963
2014-04-09,ITC,345.6,349.5,343.0,347.95,6034878
2014-04-09,JSWSTEEL,1061.25,1069.0,1055.6,1065.0,558216
2014-04-09,KOTAKBANK,774.8,785.0,767.15,784.55,1044819
2014-04-09,LT,1289.0,1308.8,1277.45,1298.05,2708603
2014-04-09,M&M,1018.0,1025.0,1011.55,1023.15,980468
2014-04-09,MARUTI,1890.0,1940.0,1876.0,1932.5,698363
2014-04-09,NESTLEIND,4900.0,4994.95,4900.0,4929.65,30700
2014-04-09,NTPC,120.4,120.8,119.05,120.55,7734907
2014-04-09,ONGC,325.6,328.0,319.1,322.45,7136922
2014-04-09,POWERGRID,107.05,107.4,105.55,106.75,3743342
2014-04-09,RELIANCE,950.0,966.7,947.15,962.15,3071917
2014-04-09,SBIN,1930.05,1992.0,1930.05,1985.0,2663173
2014-04-09,SHREECEM,5586.0,5686.0,5580.05,5598.45,3133
2014-04-09,SSLT,195.8,198.5,194.5,197.65,9655102
2014-04-09,SUNPHARMA,597.0,634.9,593.0,630.0,13263006
2014-04-09,TATAMOTORS,408.0,422.8,407.5,420.9,6886132
2014-04-09,TATASTEEL,410.0,419.75,408.0,418.75,4995297
2014-04-09,TCS,2152.0,2162.0,2105.0,2140.4,1675250
2014-04-09,TECHM,1796.0,1807.0,1732.5,1737.75,1661575
2014-04-09,TITAN,263.1,265.9,261.85,264.25,832258
2014-04-09,ULTRACEMCO,2227.0,2238.0,2212.0,2223.65,138297
2014-04-09,UPL,201.5,204.8,200.55,204.1,1456643
2014-04-09,WIPRO,559.0,562.45,549.5,554.45,1444851
2014-04-09,ZEEL,275.05,275.75,270.9,274.7,3046210
2014-04-10,ASIANPAINT,544.3,550.0,539.4,541.5,740700
2014-04-10,AXISBANK,1484.45,1517.6,1475.75,1503.7,2073998
2014-04-10,BAJAJ-AUTO,2039.0,2041.7,2011.9,2022.15,219894
2014-04-10,BAJAJFINSV,789.95,790.0,775.0,783.4,35134
2014-04-10,BAJFINANCE,1744.05,1816.0,1744.05,1786.1,164944
2014-04-10,BHARTIARTL,321.0,324.75,316.25,319.75,6311897
2014-04-10,BPCL,441.95,453.0,436.6,451.85,1354287
2014-04-10,BRITANNIA,864.0,878.2,861.15,875.55,132125
2014-04-10,CIPLA,401.4,402.2,394.2,397.4,1703713
2014-04-10,COALINDIA,289.7,293.5,284.4,292.15,4462459
2014-04-10,DRREDDY,2610.2,2632.95,2540.0,2550.45,399770
2014-04-10,EICHERMOT,6170.6,6374.0,6165.0,6328.25,24618
2014-04-10,GAIL,374.6,380.5,370.85,377.3,2907811
